Time (ms),Pitch (Hz),Clarity
204660,11250.279,0.358139515
204670,237.22473,0.956436455
204680,10856.814,0.328711689
204690,10839.351,0.256637752
204700,234.06586,0.975787699
204710,10948.878,0.354330599
204720,11006.725,0.520585418
204730,11268.854,0.260241508
204740,11028.78,0.566645145
204750,10515.066,0.602886021
204760,10572.213,0.655100942
204770,11048.691,0.383722663
204780,10612.42,0.503350198
204790,10889.419,0.340369821
204800,10986.872,0.338852167
204810,10613.689,0.586826444
204820,11333.45,0.219380558
204830,249.93903,0.791930139
204840,10988,0.528069317
204850,285.53256,0.227171719
204860,235.92377,0.936103702
204870,312.05072,0.234600544
204880,301.3532,0.333458006
204890,304.06116,0.277204871
204900,273.9273,0.337411761
204910,293.4539,0.271186411
204920,276.2044,0.342026353
204930,295.9038,0.217966795
204940,2182.0437,0.20240134
204950,305.7158,0.254716635
204960,301.3049,0.255003631
204970,292.92514,0.201256692
204980,287.91873,0.209287763
204990,286.5359,0.208029151
205000,11511.923,0.307079494
205010,299.02405,0.200308681
205020,299.27686,0.207271218
205030,260.77322,0.39370048
205040,237.1813,0.807134271
205050,231.18881,0.877629042
205060,237.64337,0.912348032
205070,238.26158,0.917903602
205080,233.42784,0.919755936
205090,296.3482,0.259978533
205100,243.15898,0.72754252
205110,346.6104,0.349570572
205120,261.25406,0.228061259
205130,263.32617,0.427520692
205140,235.40611,0.878715277
205150,232.45045,0.953518093
205160,229.98477,0.960690379
205170,231.83397,0.970493376
205180,233.67992,0.954489529
205190,252.69217,0.735248685
205200,233.8488,0.956007838
205210,257.16656,0.803667784
205220,235.11562,0.953945637
205230,234.39368,0.952833533
205240,231.6013,0.974259734
205250,233.5096,0.98451972
205260,233.67625,0.978999257
205270,234.01314,0.982095003
205280,234.12006,0.985677242
205290,234.54199,0.979961514
205300,238.58372,0.953413844
205310,230.96997,0.959062159
205320,233.41055,0.973285675
205330,235.17589,0.973232567
205340,235.19904,0.971179724
205350,234.96857,0.982179284
205360,235.87611,0.975031555
205370,234.48514,0.978074551
205380,234.41139,0.975015163
205390,297.1435,0.426604271
205400,291.13693,0.326162815
205410,298.72702,0.313205123
205420,300.40836,0.46751976
205430,300.63184,0.32384789
205440,302.06424,0.249030828
205450,307.88123,0.267897248
205460,232.95361,0.960522413
205470,232.86877,0.939587951
205480,233.34476,0.973428547
205490,456.52866,0.343588233
205500,470.99014,0.335386693
205510,470.55148,0.313154101
205520,464.9595,0.5321877
205530,967.5207,0.264428854
205540,474.47333,0.59977591
205550,466.54807,0.700194001
205560,476.45837,0.630963326
205570,471.7659,0.586969256
205580,466.84402,0.635225177
205590,472.6598,0.538371027
205600,468.0783,0.611857295
205610,469.58978,0.737299085
205620,465.50073,0.836811483
205630,463.33084,0.927837789
205640,463.00195,0.933158875
205650,462.93408,0.946545541
205660,917.86993,0.230142117
205670,463.23068,0.951220632
205680,934.1512,0.236201942
205690,933.84546,0.409459352
205700,929.54486,0.327822208
205710,988.3628,0.29507786
205720,467.81488,0.951158762
205730,468.49826,0.956825912
205740,468.402,0.968135118
205750,468.14526,0.966423154
205760,468.0011,0.960448742
205770,468.34735,0.954033911
205780,467.01074,0.930966616
205790,466.83054,0.909500778
205800,465.82968,0.885727227
205810,465.75638,0.815403461
205820,464.98563,0.842824101
205830,461.91336,0.862136841
205840,462.5938,0.797735214
205850,465.5549,0.687997699
205860,464.3598,0.520339966
205870,1400.2959,0.333738863
205880,1326.0254,0.283998668
205890,1365.1464,0.210929215
205900,1391.2043,0.614266753
205910,1395.0935,0.768944204
205920,1402.1166,0.779635489
205930,1419.7238,0.889304638
205940,1420.5681,0.83380723
205950,1395.6163,0.829996228
205960,1375.994,0.791797638
205970,1356.1102,0.432321727
205980,854.4282,0.298873842
205990,995.04944,0.442139268
206000,863.842,0.337322891
206010,1001.5541,0.514128625
206020,934.9689,0.473350644
206030,1127.3401,0.402463734
206040,1314.8965,0.353836775
206050,1332.2368,0.263689518
206060,1000.31335,0.505868912
206070,962.8613,0.44620949
206080,904.6627,0.497460186
206090,1021.27423,0.450133204
206100,919.2636,0.372998059
206110,989.23096,0.475048125
206120,462.03748,0.841102004
206130,462.34015,0.728839159
206140,469.97394,0.650098205
206150,469.63672,0.702082515
206160,464.2296,0.788180053
206170,1424.0706,0.223725557
206180,464.01642,0.833744764
206190,466.16153,0.792695284
206200,466.42822,0.7347036
206210,469.62665,0.684147596
206220,465.31552,0.843537569
206230,467.64816,0.679096699
206240,464.5228,0.835437179
206250,1275.3557,0.256146371
206260,837.4641,0.31316179
206270,775.0584,0.2338925
206280,1357.7362,0.377774477
206290,1349.7456,0.331356406
206300,1407.2737,0.664982438
206310,1480.0359,0.701987624
206320,455.70316,0.430764675
206330,878.63934,0.713595212
206340,455.8803,0.471550345
206350,1602.6378,0.27191484
206360,1574.6707,0.317444801
206370,1851.584,0.286389589
206380,1849.9023,0.703264654
206390,10113.83,0.399768293
206400,9963.705,0.426680088
206410,1897.2496,0.6153754
206420,9614.212,0.61736989
206430,3990.7473,0.21568042
206440,10751.366,0.201301157
206450,10368.601,0.351592541
206460,10073.975,0.306135654
206470,9560.028,0.378546715
206480,11119.991,0.367883146
206490,1865.6749,0.37664187
206500,10368.282,0.322716236
206510,10850.894,0.208101392
206520,9436.763,0.421046436
206530,1929.5024,0.314226866
206540,10245.238,0.218220592
206550,10006.805,0.262080014
206560,9746.592,0.491137087
206570,10367.334,0.377102017
206580,10079.883,0.569409728
206590,10540.478,0.664145172
206600,10453.462,0.490478456
206610,10487.78,0.473234594
206620,10476.094,0.340901852
206630,10411.6875,0.30207932
206640,10572.987,0.23924464
206650,10630.603,0.35523802
206660,10246.371,0.307032287
206670,10145.519,0.212653041
206680,9833.772,0.251818061
206690,9889.592,0.519706607
206700,4112.3604,0.30449748
206710,253.04384,0.356149495
206720,4218.4365,0.495249927
206730,4096.534,0.715004325
206740,4186.4033,0.317229986
206750,4200.8257,0.448504746
206760,392.44995,0.772487462
206770,498.43533,0.212981343
206780,433.12906,0.797758102
206790,456.67975,0.763918757
206800,459.00433,0.672439575
206810,4318.4395,0.25282371
206820,4353.074,0.229207635
206830,510.72937,0.280321419
206840,583.73737,0.242760658
206850,1792.0896,0.299978197
206860,602.6795,0.286596477
206870,440.7634,0.925133049
206880,453.65,0.889890254
206890,518.0382,0.472292066
206900,668.54047,0.234929621
206910,676.4166,0.290856421
206920,1510.0266,0.225416481
206930,1420.7213,0.481242418
206940,1395.6538,0.586622894
206950,1455.331,0.569797397
206960,1382.6305,0.522815585
206970,1425.3591,0.351647139
206980,464.01883,0.943115234
206990,431.38345,0.780704021
207000,1382.8591,0.739155948
207010,452.70654,0.942486942
207020,684.5736,0.265095472
207030,1471.8335,0.594930172
207040,1546.9319,0.294762135
207050,524.6747,0.395810604
207060,1514.4862,0.403496861
207070,1536.8539,0.30761224
207080,1172.6523,0.254843354
207090,944.5807,0.413973808
207100,1171.3156,0.344874501
207110,1157.0563,0.322065353
207120,924.93024,0.24913609
207130,1166.1295,0.367873847
207140,1120.0562,0.351993442
207150,927.93665,0.497242451
207160,1150.0587,0.275035799
207170,956.64453,0.238669574
207180,932.27045,0.285330236
207190,935.00415,0.351533592
207200,960.71204,0.3222844
207210,922.2504,0.387343585
207220,927.77,0.536449909
207230,939.8346,0.786336541
207240,922.74554,0.906175435
207250,928.2486,0.909728765
207260,929.2317,0.916311085
207270,909.18146,0.829967558
207280,935.0913,0.663160145
207290,927.56915,0.812683761
207300,927.1077,0.933158338
207310,931.54254,0.925843954
207320,926.84045,0.934075415
207330,925.89923,0.870134413
207340,950.67377,0.835124373
207350,928.73676,0.800810337
207360,932.1971,0.721428871
207370,961.1837,0.731223643
207380,926.1798,0.651292443
207390,935.1073,0.650908351
207400,982.50775,0.645468235
207410,888.3898,0.543174684
207420,957.5377,0.595726132
207430,998.46094,0.754200399
207440,965.5725,0.676275551
207450,999.1079,0.511122406
207460,1026.4271,0.52115202
207470,974.3426,0.478871405
207480,1318.9017,0.549066067
207490,1174.4724,0.200534046
207500,1254.0013,0.422843993
207510,1282.4673,0.293857217
207520,1217.4438,0.318949461
207530,1276.1091,0.748585463
207540,1254.6696,0.66306442
207550,1220.8613,0.53232199
207560,1205.6874,0.449587166
207570,1136.793,0.487129688
207580,1149.2972,0.485274434
207590,1552.7571,0.265568316
207600,1144.8384,0.64872396
207610,1155.0569,0.568757534
207620,1675.0178,0.319182873
207630,1155.149,0.320152462
207640,1194.7208,0.406221151
207650,1131.0962,0.358148038
207660,1187.1769,0.615327597
207670,1175.2836,0.605160296
207680,1007.1428,0.584179521
207690,1015.93475,0.421884
207700,918.0911,0.61655134
207710,953.74457,0.427304327
207720,838.3476,0.251148403
207730,1841.7607,0.387550712
207740,1015.8201,0.395064354
207750,2367.6865,0.32801497
207760,10030.1045,0.533287644
207770,10563.425,0.619840264
207780,1038.0466,0.307521045
207790,1331.6191,0.286716342
207800,1041.1934,0.267043829
207810,1289.6753,0.266112208
207820,1159.3252,0.506365657
207830,1163.914,0.571509957
207840,1097.4296,0.467633903
207850,1132.1555,0.433182418
207860,1165.6868,0.319463551
207870,1150.8936,0.38227731
207880,424.10068,0.338474154
207890,419.57632,0.447251737
207900,413.91684,0.691576481
207910,466.71393,0.558593869
207920,414.2331,0.897092402
207930,420.16476,0.857649565
207940,458.43698,0.270144939
207950,521.74805,0.303089976
207960,518.57806,0.357204199
207970,1023.2066,0.263737857
207980,4847.7812,0.219906271
207990,812.16113,0.311350584
208000,802.26544,0.412697256
208010,454.08252,0.3376441
208020,478.6815,0.271918535
208030,483.23196,0.331778407
208040,470.43994,0.448759079
208050,504.67023,0.297576249
208060,3383.953,0.257257521
208070,508.7025,0.32886374
208080,506.02463,0.306176782
208090,499.98325,0.332312644
208100,471.13174,0.422059655
208110,465.54623,0.405012369
208120,579.8449,0.212593913
208130,3731.169,0.308379829
208140,458.8865,0.479800344
208150,947.9349,0.301989794
208160,857.85364,0.253456295
208170,477.61337,0.300810158
208180,480.37997,0.370289266
208190,466.02298,0.322296858
208200,483.01675,0.345000148
208210,482.7978,0.262317598
208220,3677.54,0.246280432
208230,3529.4717,0.269313514
208240,2964.7236,0.410777211
208250,2947.7458,0.325670063
208260,3534.8564,0.232821286
208270,3007.4263,0.228582978
208280,3703.567,0.229241312
208290,3980.4592,0.211183369
208300,1409.0837,0.207138121
208310,968.0839,0.340422034
208320,960.8181,0.22268039
208330,971.26263,0.296952844
208340,1434.198,0.206138909
208350,2966.186,0.536810875
208360,3055.986,0.247337401
208370,807.2282,0.285990179
208380,470.43317,0.345270455
208390,474.65353,0.29263562
208400,2834.6892,0.26429534
208410,493.4022,0.410778582
208420,2993.576,0.25630784
208430,522.97064,0.486370981
208440,555.6109,0.249864101
208450,537.2624,0.364726961
208460,546.498,0.453147709
208470,575.2444,0.201098859
208480,544.65393,0.388297379
208490,546.076,0.410517871
208500,569.8593,0.279354215
208510,545.80426,0.360453308
208520,546.5162,0.368208587
208530,569.179,0.29497683
208540,538.5051,0.377687395
208550,572.71985,0.311463177
208560,573.3745,0.303802073
208570,539.55426,0.410023689
208580,563.55756,0.30958575
208590,570.67444,0.32512182
208600,541.2289,0.388440967
208610,543.2006,0.434454083
208620,542.64355,0.45290339
208630,542.30365,0.401460528
208640,544.0412,0.515491009
208650,534.3888,0.539621651
208660,540.8487,0.485978663
208670,544.171,0.435172319
208680,547.1966,0.492263019
208690,546.9277,0.489730477
208700,3146.579,0.216290414
208710,534.86096,0.505312502
208720,535.85486,0.481212676
208730,548.4417,0.506179929
208740,539.9485,0.557150066
208750,535.04803,0.563237071
208760,3310.5374,0.256723106
208770,522.73193,0.674557745
208780,505.16916,0.677674711
208790,501.29965,0.693559527
208800,513.419,0.461134315
208810,3210.2322,0.35864073
208820,3169.495,0.431715071
208830,4522.1484,0.257190883
208840,570.49994,0.413608551
208850,528.92706,0.684679627
208860,592.7911,0.244800329
208870,3166.5012,0.259978116
208880,518.2629,0.581252694
208890,653.4303,0.213196695
208900,649.7437,0.406792819
208910,3015.719,0.486072958
208920,698.35876,0.476436675
208930,743.85455,0.218746424
208940,539.2687,0.307463646
208950,3073.7043,0.58929801
208960,3198.6934,0.625785172
208970,2870.116,0.312815845
208980,2319.4934,0.308856606
208990,3235.0715,0.346324921
209000,409.8063,0.336209357
209010,3085.7698,0.312432647
209020,3380.1987,0.402871788
209030,463.09195,0.270345807
209040,2120.2551,0.266022205
209050,506.74457,0.200077116
209060,3251.3916,0.243405461
209070,296.0261,0.460384548
209080,1046.6774,0.269446552
209090,515.54236,0.261376619
209100,527.75586,0.360938489
209110,524.2543,0.306545973
209120,499.4422,0.263302863
209130,3604.1907,0.25994432
209140,3689.3462,0.23501569
209150,1075.9746,0.285946071
209160,3896.1287,0.427549601
209170,8318.897,0.262454152
209180,3938.5842,0.55748558
209190,8336.333,0.328150988
209200,4133.411,0.61459738
209210,4057.2566,0.71079433
209220,3983.2385,0.521969855
209230,8812.506,0.233019054
209240,3952.335,0.420517564
209250,4082.9385,0.621383309
209260,4302.4033,0.388281882
209270,4143.8066,0.462063968
209280,4088.8445,0.390366375
209290,4118.2515,0.496356785
209300,4200.163,0.410345614
209310,4049.1934,0.379977942
209320,4522.2183,0.256054938
209330,4123.084,0.521652102
209340,4310.2407,0.334224224
209350,4358.0713,0.369390249
209360,9126.654,0.200832486
209370,4327.2676,0.371986687
209380,4445.768,0.269407272
209390,4505.442,0.414232254
209400,4513.9204,0.31832701
209410,4494.6665,0.303588927
209420,4078.898,0.219770849
209430,1840.1302,0.354543567
209440,1829.0105,0.359175444
209450,865.2837,0.25544709
209460,427.2805,0.240434289
209470,485.44138,0.356829345
209480,1091.7147,0.277232826
209490,1916.6375,0.291836202
209500,4391.121,0.275207996
209510,413.08954,0.213673115
209520,531.70557,0.262644231
209530,1015.3206,0.216311812
209540,1913.4789,0.209141135
209550,2041.8632,0.642192066
209560,2523.691,0.363916576
209570,10037.288,0.409402668
209580,8981.327,0.273740709
209590,10264.872,0.255355537
209600,844.7079,0.752676845
209610,887.17883,0.859557748
209620,913.82556,0.92808789
209630,921.9197,0.912948966
209640,945.15735,0.79566133
209650,978.0049,0.69748044
209660,991.2641,0.735497892
209670,986.7236,0.7589854
209680,966.3082,0.597223401
209690,966.9723,0.688703239
209700,967.0468,0.774087012
209710,945.558,0.635708809
209720,942.489,0.732000709
209730,951.12054,0.721187592
209740,951.3035,0.560021877
209750,888.4915,0.614745975
209760,881.6165,0.857739925
209770,891.6812,0.71506393
209780,407.9529,0.419938862
209790,913.9545,0.485601962
209800,647.94495,0.273712456
209810,229.59636,0.204487979
209820,1025.9321,0.259446442
209830,2145.2405,0.426853359
209840,514.0896,0.476720631
209850,501.73505,0.533265829
209860,495.74506,0.273302972
209870,478.92252,0.664504766
209880,494.73486,0.45757556
209890,494.69772,0.311004817
209900,514.1276,0.328300476
209910,517.70825,0.451524913
209920,2190.5928,0.612878025
209930,1051.7141,0.265861452
209940,796.0789,0.234140277
209950,732.2452,0.531433821
209960,875.4607,0.633002996
209970,1004.4719,0.259493053
209980,1029.6781,0.528292477
209990,1111.0267,0.376885414
210000,1042.3976,0.521936476
210010,1100.4913,0.453792453
210020,1001.6271,0.672326446
210030,979.77576,0.483517945
210040,1013.66315,0.343346834
210050,1068.5216,0.548845768
210060,1145.9047,0.385980129
210070,1130.224,0.484015048
210080,1090.1433,0.574144602
210090,1065.1691,0.57132256
210100,997.6737,0.626447797
210110,1120.3395,0.334135056
210120,1243.45,0.242733955
210130,995.8788,0.552461028
210140,1020.64484,0.523375869
210150,1022.3256,0.530435324
210160,1020.8377,0.585565567
210170,1024.8334,0.390927076
210180,949.1508,0.601030231
210190,946.8658,0.652036846
210200,918.2678,0.542611301
210210,901.607,0.786377907
210220,878.8945,0.759734452
210230,889.4973,0.414458871
210240,1016.278,0.538177073
210250,1030.8619,0.223291278
210260,832.72064,0.34321022
210270,380.14407,0.230341196
210280,1386.7631,0.289587379
210290,1484.0764,0.361665547
210300,1901.7366,0.256583989
210310,1627.5332,0.293114483
210320,809.3887,0.426084697
210330,513.315,0.268380046
210340,472.77655,0.480200887
210350,2172.7942,0.200557709
210360,518.67084,0.430242419
210370,937.27545,0.411316872
210380,1021.5407,0.409214258
210390,521.6686,0.379356861
210400,878.5199,0.249608278
210410,1011.0115,0.467265427
210420,1966.7057,0.227304101
210430,839.02295,0.43830508
210440,1074.8015,0.165041387
210450,999.7639,0.250089347
210460,501.4274,0.529434443
210470,591.25854,0.357088685
210480,1057.8269,0.300266981
210490,474.09393,0.836892962
210500,571.6621,0.266155124
210510,1637.1759,0.520461917
210520,1612.9337,0.305677474
210530,938.7536,0.587651908
210540,934.32324,0.721622467
210550,925.32007,0.721857071
210560,1014.5163,0.5206002
210570,1047.1342,0.487109005
210580,1045.312,0.248277366
210590,1046.5015,0.337849855
210600,1423.1096,0.286378384
210610,1453.3024,0.48646158
210620,1379.0873,0.485376239
210630,1408.5258,0.509580016
210640,1431.1556,0.450253665
210650,1402.8284,0.375644624
